                               Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial                          VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS 0  1  2  3  4  5  6  7  8  9 10 11 12
WTC  WCTL SAB  0 DYB  2 DYB  2 SAB  1 DYB  3  WCTL SAB  3 DYB  2 DYB  1 DYB  3 SAB  3 2 3 5 . 2 3 4  2 -3 25 19 18 15 17 11 13  7  5 17 17  9 15
WTC  WCTL SAB  0 DYB  2 DYB  2 SAB  1 DYB  3  WCTL SAB  3 SAB  1 DYB  1 DYB  3 SAB  3 2 3 5 . 3 4 -  2 -3 26 19 19 15 17 11 13  7  5 21 17  9 15
WTC  WCTL SAB  0 SAB  1 DYB  2 SAB  1 DYB  3  WCTL SAB  3 SAB  1 DYB  1 DYB  3 SAB  3 3 5 - . 3 4 -  2 -3 26 19 19 15 21 11 13  9  5 21 19  9 15
WTC  WCTL SAB  0 SAB  1 SAB  1 SAB  1 DYB  3  WCTL SAB  3 SAB  1 DYB  1 DYB  3 SAB  3 5 - - . 3 4 -  2 -3 26 19 19 15 21 15 13  9  5 21 19 11 15
WTC  WCTL SAB  0 SAB  1 SAB  1 SAB  1 DYB  3  WCTL SAB  3 SAB  1 DYB  1 SAB  2 SAB  3 5 - - . 3 - -  2 -3 26 19 19 15 21 15 13 10  5 21 20 13 15
SOF  WCTL SAB  0 SAB  1 SAB  1 SAB  1 DYB  3  WCTL SAB  3 SAB  1 DYB  1 SAB  2 SAB  3 5 - - . 3 - -  2 -2 30 19 19 15 21 15 13 10  5 21 20 13 15
SOF  WCTL SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  1 DYB  1 SAB  2 SAB  3 - - - . 3 - -  2 -2 30 19 19 15 21 15 13 11  5 21 20 13 15
SOF  WCTL SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 - - - . - - -  2 -2 30 19 19 15 21 15 13 11  5 21 21 13 15
SOF  WFRC SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 - - - . - - -  2 -2 32 21 20 15 23 17 13 13  5 23 21 15 15
TRY  WFRC SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 - - - . - - -  3 -2 34 21 20 15 23 17 13 13  5 23 21 15 15
TRY  ASTM SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 - - - . - - -  3 -2 34 23 20 15 23 17 13 13  5 23 23 15 15
TRY  ASTM SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WFRC SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 - - - . - - -  3 -2 34 25 21 15 23 17 13 13  5 23 23 15 15
