	 	 *Game of the Rope - Description of the internal state*
	 	 05/06/2016 17:11:54.558
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5              Trial                VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS   0  1  2  3  4  5  6  7  8  9  10  11  12
WTC  ASTM SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  ASTM DYB 14 SIP 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1  10  5  5  5  2  5  2  5  3  5  5  5  2
WTC  ASTM SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  ASTM DYB 14 SIP 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  ASTM DYB 14 SIP 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   9  5  5  5  2  5  2  5  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  WCTL DYB 14 SIP 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   9  5  5  5  2  5  2  5  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  WCTL DYB 14 SIP 16 SAB 14 SAB 14 SAB 22 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SAB 16 SIP 15 SIP 21  WCTL DYB 14 SIP 16 SAB 14 SAB 14 SAB 22 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SAB 16 SIP 15 SIP 21  WCTL DYB 14 SAB 16 SAB 14 SAB 14 SAB 22 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SAB 16 SAB 15 SIP 21  WCTL DYB 14 SAB 16 SAB 14 SAB 14 SAB 22 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SAB 17 SAB 15 SIP 21  WCTL DYB 14 SAB 16 SAB 14 SAB 14 SAB 22 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 SIP 10 SAB 17 SAB 15 SIP 21  WCTL DYB 14 SAB 16 SAB 14 SAB 14 SAB 22 - - - . 1 - -  1  1  10  5  5  6  2  5  2  5  4  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 15 SIP 21  WCTL DYB 14 SAB 16 SAB 14 SAB 14 SAB 22 - - - . 1 - -  1  1  10  5  5  6  2  5  2  5  3  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 SIP 21  WCTL DYB 14 SAB 16 SAB 14 SAB 14 SAB 22 - - - . 1 - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 SIP 21  WCTL DYB 14 SAB 17 SAB 14 SAB 14 SAB 22 - - - . 1 - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SAB 14 SAB 14 SAB 22 - - - . 1 - -  1  1  10  5  5  6  2  5  3  5  4  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SAB 14 SAB 14 SAB 22 2 - - . 1 - -  1  1  10  5  5  7  2  5  3  5  4  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SAB 14 SIP 14 SAB 22 2 - - . 1 - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SAB 14 SIP 14 SAB 22 2 5 - . 1 - -  1  1  10  5  5  7  2  5  4  5  4  5  5  5  2
WTC  WCTL SAB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SIP 14 SIP 14 SAB 22 2 5 - . 1 - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SIP 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SIP 14 SIP 14 SAB 22 2 5 - . 1 - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  WCTL SIP 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 SIP 14 DYB 14 SAB 22 2 5 - . 1 - -  1  1  10  5  5  7  2  5  4  5  4  5  5  6  2
WTC  WCTL SIP 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 - . 1 - -  1  1  10  5  5  7  2  5  4  5  4  5  6  6  2
WTC  WCTL SIP 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 - . 1 4 -  1  1  10  5  5  7  2  5  4  5  4  5  6  7  2
WTC  WCTL SIP 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 - . 1 4 3  1  1  10  5  5  7  2  5  4  5  4  5  7  7  2
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 - . 1 4 3  1  1  10  5  6  7  2  5  4  5  4  5  7  7  2
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 1 . 1 4 3  1  1  10  5  7  7  2  5  4  5  4  5  7  7  2
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 1 . 1 3 -  1  1  11  6  7  7  3  6  4  6  4  6  7  8  3
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 2 5 1 . 1 - -  1  1  12  6  7  7  3  6  4  6  4  6  8  8  3
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 14 DYB 14 SAB 22 5 1 - . 1 - -  1  1  13  6  7  8  3  6  4  6  4  6  8  8  3
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 13 DYB 14 SAB 22 5 1 - . 1 - -  1  1  12  6  7  7  3  6  4  6  4  6  8  8  3
WTC  WCTL DYB 13 DYB 10 SAB 17 SAB 16 DYB 21  WCTL DYB 14 SAB 17 DYB 13 DYB 14 SAB 22 1 - - . 1 - -  1  1  14  6  7  8  3  6  5  6  4  6  8  8  3
